DEL	INS	MNV	SNV	barcode	med_tdepth	med_ndepth	med_VAF	purity_medVAF	cancer	sample15	cna_barcode	cna_nb_seg	cna_cancer	purity_cn_loss	nb_arm_loss	nb_arm_gain	nb_arm_CNA	min_arm_log2R	max_arm_log2R	purity_cna_vaf	purity_ascat	ploidy_ascat	purity_infinium	purity_absolute_infinium	purity_absolute_SKCM	ploidy_absolute_SKCM	doublings_absolute_SKCM	purity_methyl_SKCM	cg05630725_SOX5_beta	cg14112754_GP5_beta
0	0	0	18	TCGA-EM-A2OX-01A-11D-A202-08	60	112	0.2120321	0.4240642	THCA	TCGA-EM-A2OX-01	TCGA-EM-A2OX-01A-11D-A201-01	60	THCA	0.4450157	1	0	1	-0.3631	-0.3631	0.4345399	0.3	3.85962226305645	0.69	NA	NA	NA	NA	NA	NA	NA
0	1	0	19	TCGA-EM-A2OW-01A-11D-A202-08	48.5	58.5	0.2774725	0.5549451	THCA	TCGA-EM-A2OW-01	TCGA-EM-A2OW-01A-11D-A201-01	53	THCA	0.009128646	0	0	0	-0.0066	-0.0066	0.5549451	0.35	2.00013605238183	0.6	NA	NA	NA	NA	NA	NA	NA
3	1	0	16	TCGA-EM-A2OV-01A-11D-A202-08	63.5	63	0.3297092	0.6594185	THCA	TCGA-EM-A2OV-01	TCGA-EM-A2OV-01A-11D-A201-01	47	THCA	0.003739494	0	0	0	-0.0027	-0.0027	0.6594185	0.29	2.00059807516422	0.68	NA	NA	NA	NA	NA	NA	NA
2	1	0	14	TCGA-EM-A2CU-01A-12D-A17V-08	23	45	0.3239437	0.6478873	THCA	TCGA-EM-A2CU-01	TCGA-EM-A2CU-01A-12D-A17S-01	45	THCA	0.0029091	0	0	0	-0.0021	-0.0021	0.6478873	0.33	2.0010989700557	0.68	NA	NA	NA	NA	NA	NA	NA
0	1	0	3	TCGA-EM-A2CT-01A-11D-A17V-08	119.5	78.5	0.295	0.59	THCA	TCGA-EM-A2CT-01	TCGA-EM-A2CT-01A-11D-A17S-01	53	THCA	0.003047523	0	0	0	-0.0022	-0.0022	0.59	0.27	2.00010106748365	0.72	NA	NA	NA	NA	NA	NA	NA
1	0	0	15	TCGA-EM-A2CR-01A-11D-A17V-08	39.5	28.5	0.3609227	0.7218453	THCA	TCGA-EM-A2CR-01	TCGA-EM-A2CR-01A-11D-A17S-01	320	THCA	0.1024998	0	0	0	-0.0759	-0.0759	0.7218453	1	2.0031347579406	0.72	NA	NA	NA	NA	NA	NA	NA
1	2	0	11	TCGA-EM-A2CQ-01A-11D-A17V-08	71	62.5	0.2781749	0.5563499	THCA	TCGA-EM-A2CQ-01	TCGA-EM-A2CQ-01A-11D-A17S-01	83	THCA	0.004984438	0	0	0	-0.0036	-0.0036	0.5563499	0.26	2.00087573308633	0.68	NA	NA	NA	NA	NA	NA	NA
0	0	0	2	TCGA-EM-A2CP-01A-11D-A17V-08	39.5	28	0.2305503	0.4611006	THCA	TCGA-EM-A2CP-01	TCGA-EM-A2CP-01A-11D-A17S-01	57	THCA	0.02397664	0	0	0	-0.0174	-0.0174	0.4611006	0.5	1.99958906627528	0.46	NA	NA	NA	NA	NA	NA	NA
3	1	1	17	TCGA-EM-A2CO-01A-11D-A19J-08	48	54.5	0.3636364	0.7272727	THCA	TCGA-EM-A2CO-01	TCGA-EM-A2CO-01A-11D-A19I-01	37	THCA	0.2672062	2	18	20	-0.2069	-0.2069	0.4972395	1	2.0006669343289	0.73	NA	NA	NA	NA	NA	NA	NA
1	0	0	25	TCGA-EM-A2CN-01A-11D-A19J-08	82.5	49.5	0.4721362	0.9442724	THCA	TCGA-EM-A2CN-01	TCGA-EM-A2CN-01A-11D-A19I-01	43	THCA	0.00387786	0	0	0	-0.0028	-0.0028	0.9442724	0.59	1.95412091558255	0.91	NA	NA	NA	NA	NA	NA	NA
2	1	0	36	TCGA-EM-A2CM-01A-11D-A17V-08	71	65	0.4390244	0.8780488	THCA	TCGA-EM-A2CM-01	TCGA-EM-A2CM-01A-11D-A17S-01	42	THCA	0.7854684	1	0	1	-0.7196	-0.7196	0.8317586	0.77	1.98782470011556	0.85	NA	NA	NA	NA	NA	NA	NA
1	0	0	9	TCGA-EM-A2CL-01A-11D-A17V-08	33.5	54	0.4505208	0.9010417	THCA	TCGA-EM-A2CL-01	TCGA-EM-A2CL-01A-11D-A17S-01	51	THCA	0.005675738	0	0	0	-0.0041	-0.0041	0.9010417	0.42	1.95536648902113	0.81	NA	NA	NA	NA	NA	NA	NA
1	0	0	13	TCGA-EM-A2CK-01A-11D-A17V-08	56.5	38.5	0.4027027	0.8054054	THCA	TCGA-EM-A2CK-01	TCGA-EM-A2CK-01A-11D-A17S-01	47	THCA	0.01656654	0	0	0	-0.012	-0.012	0.8054054	0.43	1.95530595959411	0.77	NA	NA	NA	NA	NA	NA	NA
2	0	0	15	TCGA-EM-A2CJ-01A-11D-A17V-08	46	42	0.3064516	0.6129032	THCA	TCGA-EM-A2CJ-01	TCGA-EM-A2CJ-01A-11D-A17S-01	52	THCA	0.7717536	1	1	2	-0.7034	-0.7034	0.6923284	0.78	1.99537644028106	0.84	NA	NA	NA	NA	NA	NA	NA
2	1	0	16	TCGA-EM-A22Q-01A-11D-A17V-08	45	48	0.3403141	0.6806283	THCA	TCGA-EM-A22Q-01	TCGA-EM-A22Q-01A-11D-A17S-01	96	THCA	0.7202163	1	0	1	-0.6441	-0.6441	0.7004223	0.56	3.8805237961169	0.73	NA	NA	NA	NA	NA	NA	NA
0	1	0	15	TCGA-EM-A22P-01A-11D-A19J-08	91.5	74.5	0.2246308	0.4492615	THCA	TCGA-EM-A22P-01	TCGA-EM-A22P-01A-11D-A19I-01	63	THCA	0.3469848	2	0	2	-0.2749	-0.2749	0.3981232	0.24	1.90151529034411	0.51	NA	NA	NA	NA	NA	NA	NA
3	2	0	43	TCGA-EM-A22O-01A-11D-A17V-08	45	76.5	0.4344702	0.8689404	THCA	TCGA-EM-A22O-01	TCGA-EM-A22O-01A-11D-A17S-01	67	THCA	0.01202447	0	0	0	-0.0087	-0.0087	0.8689404	0.96	1.95528930011878	0.85	NA	NA	NA	NA	NA	NA	NA
0	0	0	5	TCGA-EM-A22N-01A-11D-A17V-08	57	63	0.1929825	0.3859649	THCA	TCGA-EM-A22N-01	TCGA-EM-A22N-01A-11D-A17S-01	58	THCA	0.618917	19	0	19	-0.5342	-0.5342	0.502441	0.23	2.74824922797215	0.66	NA	NA	NA	NA	NA	NA	NA
1	1	0	15	TCGA-EM-A22M-01A-11D-A17V-08	61	61	0.2131148	0.4262295	THCA	TCGA-EM-A22M-01	TCGA-EM-A22M-01A-11D-A17S-01	39	THCA	0.3691772	2	0	2	-0.2944	-0.2944	0.3977034	0.57	1.91095399374826	0.56	NA	NA	NA	NA	NA	NA	NA
0	0	0	16	TCGA-EM-A22L-01A-11D-A17V-08	73	53	0.3567713	0.7135427	THCA	TCGA-EM-A22L-01	TCGA-EM-A22L-01A-11D-A17S-01	39	THCA	0.744728	1	0	1	-0.672	-0.672	0.7291353	0.71	1.94112652482789	0.74	NA	NA	NA	NA	NA	NA	NA
1	0	0	19	TCGA-EM-A22K-01A-11D-A17V-08	51.5	45.5	0.4136905	0.827381	THCA	TCGA-EM-A22K-01	TCGA-EM-A22K-01A-11D-A17S-01	63	THCA	0.8320326	1	0	1	-0.776	-0.776	0.8297068	0.77	1.98985493484202	0.78	NA	NA	NA	NA	NA	NA	NA
3	1	0	20	TCGA-EM-A22J-01A-11D-A17V-08	43.5	58.5	0.375	0.75	THCA	TCGA-EM-A22J-01	TCGA-EM-A22J-01A-11D-A17S-01	59	THCA	0.02767131	0	0	0	-0.0201	-0.0201	0.75	0.36	2.00098401967595	0.7	NA	NA	NA	NA	NA	NA	NA
1	1	0	9	TCGA-EM-A22I-01A-11D-A17V-08	44	77	0.2857143	0.5714286	THCA	TCGA-EM-A22I-01	TCGA-EM-A22I-01A-11D-A17S-01	44	THCA	0.0280814	0	0	0	-0.0204	-0.0204	0.5714286	0.4	2.0005325478946	0.69	NA	NA	NA	NA	NA	NA	NA
3	2	0	6	TCGA-EM-A1YE-01A-11D-A14W-08	40	32	0.2647059	0.5294118	THCA	TCGA-EM-A1YE-01	TCGA-EM-A1YE-01A-11D-A14V-01	135	THCA	0.7354711	12	0	12	-0.6614	-0.6614	0.6324414	0.65	3.59764312849397	0.76	NA	NA	NA	NA	NA	NA	NA
1	0	0	8	TCGA-EM-A1YD-01A-11D-A14W-08	54	64	0.2333333	0.4666667	THCA	TCGA-EM-A1YD-01	TCGA-EM-A1YD-01A-11D-A14V-01	84	THCA	0.03258678	0	18	18	-0.0237	-0.0237	0.4666667	1	2.00022157102184	0.69	NA	NA	NA	NA	NA	NA	NA
2	0	0	11	TCGA-EM-A1YC-01A-11D-A14W-08	53	44	0.2105263	0.4210526	THCA	TCGA-EM-A1YC-01	TCGA-EM-A1YC-01A-11D-A14V-01	146	THCA	0.08890433	0	16	16	-0.0656	-0.0656	0.4210526	0.95	2.44817598181229	0.78	NA	NA	NA	NA	NA	NA	NA
3	0	2	71	TCGA-EM-A1YB-01A-11D-A14W-08	49	47	0.2757079	0.5514158	THCA	TCGA-EM-A1YB-01	TCGA-EM-A1YB-01A-11D-A14V-01	70	THCA	0.6896066	2	0	2	-0.61	-0.61	0.6205112	0.54	3.87335466856807	0.66	NA	NA	NA	NA	NA	NA	NA
0	1	1	14	TCGA-EM-A1YA-01A-11D-A14W-08	66	77	0.3667497	0.7334994	THCA	TCGA-EM-A1YA-01	TCGA-EM-A1YA-01A-11D-A14V-01	43	THCA	0.004292899	0	0	0	-0.0031	-0.0031	0.7334994	0.24	2.00083352908217	0.72	NA	NA	NA	NA	NA	NA	NA
2	1	0	6	TCGA-EM-A1CW-01A-21D-A13W-08	71	87	0.2535211	0.5070423	THCA	TCGA-EM-A1CW-01	TCGA-EM-A1CW-01A-21D-A13V-01	47	THCA	0.0109218	0	0	0	-0.0079	-0.0079	0.5070423	0.32	2.00148935709419	0.61	NA	NA	NA	NA	NA	NA	NA
1	0	0	11	TCGA-EM-A1CV-01A-11D-A13W-08	60.5	88	0.3761494	0.7522989	THCA	TCGA-EM-A1CV-01	TCGA-EM-A1CV-01A-11D-A13V-01	49	THCA	0.006228606	0	0	0	-0.0045	-0.0045	0.7522989	0.31	2.0025783314647	0.83	NA	NA	NA	NA	NA	NA	NA
2	3	0	14	TCGA-EM-A1CU-01A-11D-A13W-08	73	83	0.1968504	0.3937008	THCA	TCGA-EM-A1CU-01	TCGA-EM-A1CU-01A-11D-A13V-01	69	THCA	0.003185937	0	0	0	-0.0023	-0.0023	0.3937008	0.35	1.95538981228658	0.79	NA	NA	NA	NA	NA	NA	NA
6	1	0	27	TCGA-EM-A1CT-01A-11D-A13W-08	64.5	74	0.3872343	0.7744686	THCA	TCGA-EM-A1CT-01	TCGA-EM-A1CT-01A-11D-A13V-01	51	THCA	0.009128646	0	0	0	-0.0066	-0.0066	0.7744686	0.27	1.95196351352777	0.78	NA	NA	NA	NA	NA	NA	NA
4	0	0	21	TCGA-EM-A1CS-01A-11D-A13W-08	60	76	0.3495935	0.699187	THCA	TCGA-EM-A1CS-01	TCGA-EM-A1CS-01A-11D-A13V-01	72	THCA	0.7868146	1	0	1	-0.7212	-0.7212	0.7430008	0.72	1.99482834354282	0.84	NA	NA	NA	NA	NA	NA	NA
1	0	0	24	TCGA-EL-A4KI-01A-11D-A257-08	43	59	0.3125	0.625	THCA	TCGA-EL-A4KI-01	TCGA-EL-A4KI-01A-11D-A256-01	67	THCA	0.5485448	7	12	19	-0.4625	-0.4625	0.5867724	0.63	3.18465251388706	0.82	NA	NA	NA	NA	NA	NA	NA
1	0	0	3	TCGA-EL-A4KH-01A-11D-A257-08	62	61.5	0.3428571	0.6857143	THCA	TCGA-EL-A4KH-01	TCGA-EL-A4KH-01A-11D-A256-01	57	THCA	0.005813969	0	0	0	-0.0042	-0.0042	0.6857143	0.33	2.00111007637259	0.79	NA	NA	NA	NA	NA	NA	NA
0	0	0	82	TCGA-EL-A4KG-01A-11D-A257-08	54	41	0.2551797	0.5103594	THCA	TCGA-EL-A4KG-01	TCGA-EL-A4KG-01A-11D-A256-01	69	THCA	0.03694581	0	0	0	-0.0269	-0.0269	0.5103594	0.35	2.00081076113256	0.71	NA	NA	NA	NA	NA	NA	NA
0	1	0	18	TCGA-EL-A4KD-01A-11D-A257-08	34	34	0.3571429	0.7142857	THCA	TCGA-EL-A4KD-01	TCGA-EL-A4KD-01A-11D-A256-01	55	THCA	0.01064603	0	0	0	-0.0077	-0.0077	0.7142857	0.62	1.95430139323192	0.68	NA	NA	NA	NA	NA	NA	NA
3	1	0	24	TCGA-EL-A4K9-01A-11D-A257-08	65.5	64.5	0.3333333	0.6666667	THCA	TCGA-EL-A4K9-01	TCGA-EL-A4K9-01A-11D-A256-01	45	THCA	0.6177678	1	2	3	-0.533	-0.533	0.6422172	0.63	1.97279674273938	0.66	NA	NA	NA	NA	NA	NA	NA
4	1	0	31	TCGA-EL-A4K7-01A-11D-A257-08	63	80	0.2055556	0.4111111	THCA	TCGA-EL-A4K7-01	TCGA-EL-A4K7-01A-11D-A256-01	46	THCA	0.07013491	0	0	0	-0.0515	-0.0515	0.4111111	0.27	1.95216287191584	0.91	NA	NA	NA	NA	NA	NA	NA
4	2	1	33	TCGA-EL-A4K6-01A-12D-A257-08	51	37.5	0.4104278	0.8208556	THCA	TCGA-EL-A4K6-01	TCGA-EL-A4K6-01A-12D-A256-01	47	THCA	0.5224571	5	0	5	-0.4368	-0.4368	0.6716564	0.5	1.84951440406003	0.93	NA	NA	NA	NA	NA	NA	NA
0	0	0	14	TCGA-EL-A4K4-01A-11D-A257-08	50.5	70	0.3446915	0.6893831	THCA	TCGA-EL-A4K4-01	TCGA-EL-A4K4-01A-11D-A256-01	57	THCA	0.005813969	0	0	0	-0.0042	-0.0042	0.6893831	0.34	1.99998889368312	0.69	NA	NA	NA	NA	NA	NA	NA
2	2	0	15	TCGA-EL-A4K2-01A-11D-A257-08	44	36	0.32	0.64	THCA	TCGA-EL-A4K2-01	TCGA-EL-A4K2-01A-11D-A256-01	51	THCA	0.00940462	0	0	0	-0.0068	-0.0068	0.64	0.59	2.00026266439431	0.7	NA	NA	NA	NA	NA	NA	NA
0	0	0	14	TCGA-EL-A4K1-01A-11D-A257-08	24.5	21.5	0.3484848	0.6969697	THCA	TCGA-EL-A4K1-01	TCGA-EL-A4K1-01A-11D-A256-01	49	THCA	0.005260987	0	0	0	-0.0038	-0.0038	0.6969697	0.38	1.99999111494649	0.78	NA	NA	NA	NA	NA	NA	NA
1	1	0	15	TCGA-EL-A4K0-01A-11D-A257-08	41	40	0.3	0.6	THCA	TCGA-EL-A4K0-01	TCGA-EL-A4K0-01A-11D-A256-01	42	THCA	0.07360974	0	0	0	-0.0541	-0.0541	0.6	0.38	1.99993447273038	0.75	NA	NA	NA	NA	NA	NA	NA
1	0	0	18	TCGA-EL-A4JZ-01A-11D-A257-08	39	41	0.328125	0.65625	THCA	TCGA-EL-A4JZ-01	TCGA-EL-A4JZ-01A-11D-A256-01	41	THCA	0.6244582	1	0	1	-0.54	-0.54	0.6403541	0.59	1.98744986192072	0.62	NA	NA	NA	NA	NA	NA	NA
0	0	1	10	TCGA-EL-A4JX-01A-12D-A257-08	58	51	0.2110092	0.4220183	THCA	TCGA-EL-A4JX-01	TCGA-EL-A4JX-01A-12D-A256-01	70	THCA	0.08173771	0	1	1	-0.0602	-0.0602	0.4220183	0.25	2.03805635011998	0.51	NA	NA	NA	NA	NA	NA	NA
1	0	0	13	TCGA-EL-A4JW-01A-11D-A257-08	38.5	30.5	0.32625	0.6525	THCA	TCGA-EL-A4JW-01	TCGA-EL-A4JW-01A-11D-A256-01	63	THCA	0.005122717	0	0	0	-0.0037	-0.0037	0.6525	0.38	1.99963182559528	0.65	NA	NA	NA	NA	NA	NA	NA
1	1	0	8	TCGA-EL-A4JV-01A-11D-A257-08	37	49	0.395122	0.7902439	THCA	TCGA-EL-A4JV-01	TCGA-EL-A4JV-01A-11D-A256-01	49	THCA	0.1873505	1	0	1	-0.1419	-0.1419	0.7902439	1	1.99999611278909	0.79	NA	NA	NA	NA	NA	NA	NA
1	0	1	10	TCGA-EL-A3ZT-01A-12D-A23M-08	47	72.5	0.3786765	0.7573529	THCA	TCGA-EL-A3ZT-01	TCGA-EL-A3ZT-01A-12D-A23L-01	41	THCA	0.005122717	0	0	0	-0.0037	-0.0037	0.7573529	0.33	1.95282758498137	0.7	NA	NA	NA	NA	NA	NA	NA
1	3	0	4	TCGA-EL-A3ZS-01A-12D-A23M-08	16.5	21.5	0.2752101	0.5504202	THCA	TCGA-EL-A3ZS-01	TCGA-EL-A3ZS-01A-12D-A23L-01	56	THCA	0.004707851	0	0	0	-0.0034	-0.0034	0.5504202	0.5	1.99406978209962	0.6	NA	NA	NA	NA	NA	NA	NA
75	755	1	26	TCGA-EL-A3ZR-01A-11D-A23M-08	23	37	0.125	0.25	THCA	TCGA-EL-A3ZR-01	TCGA-EL-A3ZR-01A-11D-A23L-01	46	THCA	0.3847024	1	8	9	-0.3082	-0.3082	0.3173512	0.3	2.27904121387601	0.87	NA	NA	NA	NA	NA	NA	NA
46	401	0	18	TCGA-EL-A3ZQ-01A-11D-A23M-08	17	25	0.1333333	0.2666667	THCA	TCGA-EL-A3ZQ-01	TCGA-EL-A3ZQ-01A-11D-A23L-01	53	THCA	0.01505367	0	0	0	-0.0109	-0.0109	0.2666667	0.29	2.00014382680365	0.71	NA	NA	NA	NA	NA	NA	NA
54	734	0	9	TCGA-EL-A3ZP-01A-11D-A23M-08	29	28	0.1111111	0.2222222	THCA	TCGA-EL-A3ZP-01	TCGA-EL-A3ZP-01A-11D-A23L-01	39	THCA	0.003047523	0	0	0	-0.0022	-0.0022	0.2222222	0.26	1.95315411069777	0.72	NA	NA	NA	NA	NA	NA	NA
3	18	0	113	TCGA-EL-A3ZO-01A-11D-A23M-08	78.5	72	0.1708333	0.3416667	THCA	TCGA-EL-A3ZO-01	TCGA-EL-A3ZO-01A-11D-A23L-01	48	THCA	0.6589156	2	2	4	-0.5766	-0.5766	0.5002911	0.6	2.04488173716124	0.64	NA	NA	NA	NA	NA	NA	NA
102	1297	0	10	TCGA-EL-A3ZN-01A-11D-A23M-08	28	33	0.1176471	0.2352941	THCA	TCGA-EL-A3ZN-01	TCGA-EL-A3ZN-01A-11D-A23L-01	41	THCA	0.004016216	0	0	0	-0.0029	-0.0029	0.2352941	1	1.99999888936831	0.7	NA	NA	NA	NA	NA	NA	NA
84	1380	0	40	TCGA-EL-A3ZM-01A-12D-A23M-08	32	27	0.1071429	0.2142857	THCA	TCGA-EL-A3ZM-01	TCGA-EL-A3ZM-01A-12D-A23L-01	67	THCA	0.5577713	1	5	6	-0.4717	-0.4717	0.3860285	0.39	4.27752853351636	0.78	NA	NA	NA	NA	NA	NA	NA
6	3	0	20	TCGA-EL-A3ZL-01A-11D-A23M-08	38	53	0.3947368	0.7894737	THCA	TCGA-EL-A3ZL-01	TCGA-EL-A3ZL-01A-11D-A23L-01	78	THCA	0.920248	1	0	1	-0.8893	-0.8893	0.8548608	0.92	2.00118893122247	0.8	NA	NA	NA	NA	NA	NA	NA
1	1	0	13	TCGA-EL-A3ZK-01A-21D-A23M-08	96	59	0.2692308	0.5384615	THCA	TCGA-EL-A3ZK-01	TCGA-EL-A3ZK-01A-21D-A23L-01	53	THCA	0.2599847	1	0	1	-0.2009	-0.2009	0.3992231	0.21	1.97336094363711	0.67	NA	NA	NA	NA	NA	NA	NA
12	128	0	14	TCGA-EL-A3ZH-01A-31D-A23M-08	16	36	0.1538462	0.3076923	THCA	TCGA-EL-A3ZH-01	TCGA-EL-A3ZH-01A-31D-A23L-01	55	THCA	0.05509458	0	2	2	-0.0403	-0.0403	0.3076923	1	2.02530740896846	0.77	NA	NA	NA	NA	NA	NA	NA
125	2093	0	3	TCGA-EL-A3ZG-01A-11D-A23M-08	26	30	0.1176471	0.2352941	THCA	TCGA-EL-A3ZG-01	TCGA-EL-A3ZG-01A-11D-A23L-01	49	THCA	0.00387786	0	0	0	-0.0028	-0.0028	0.2352941	0.26	1.95275928113253	0.72	NA	NA	NA	NA	NA	NA	NA
3	1	0	19	TCGA-EL-A3TB-01A-11D-A22D-08	41	65	0.3888889	0.7777778	THCA	TCGA-EL-A3TB-01	TCGA-EL-A3TB-01A-11D-A22C-01	57	THCA	0.008162435	0	0	0	-0.0059	-0.0059	0.7777778	1	2.00007274637559	0.78	NA	NA	NA	NA	NA	NA	NA
0	1	0	8	TCGA-EL-A3TA-01A-12D-A22D-08	39	33	0.2564103	0.5128205	THCA	TCGA-EL-A3TA-01	TCGA-EL-A3TA-01A-12D-A22C-01	49	THCA	0.005537497	0	0	0	-0.004	-0.004	0.5128205	0.33	1.95317410206816	0.62	NA	NA	NA	NA	NA	NA	NA
1	0	0	29	TCGA-EL-A3T9-01A-21D-A22D-08	70	77.5	0.3075468	0.6150936	THCA	TCGA-EL-A3T9-01	TCGA-EL-A3T9-01A-21D-A22C-01	54	THCA	0.6045794	2	10	12	-0.5193	-0.5193	0.6098365	0.6	2.25194957510008	0.6	NA	NA	NA	NA	NA	NA	NA
0	0	0	4	TCGA-EL-A3T8-01A-21D-A22D-08	64	74	0.4296532	0.8593064	THCA	TCGA-EL-A3T8-01	TCGA-EL-A3T8-01A-21D-A22C-01	65	THCA	0.01821563	0	0	0	-0.0132	-0.0132	0.8593064	0.67	1.95427029554465	0.73	NA	NA	NA	NA	NA	NA	NA
0	0	1	10	TCGA-EL-A3T7-01A-11D-A22D-08	63	64	0.4444444	0.8888889	THCA	TCGA-EL-A3T7-01	TCGA-EL-A3T7-01A-11D-A22C-01	51	THCA	0.007610104	0	0	0	-0.0055	-0.0055	0.8888889	0.32	2.00207299404646	0.82	NA	NA	NA	NA	NA	NA	NA
1	1	0	10	TCGA-EL-A3T6-01A-11D-A21Z-08	58	47	0.2933536	0.5867072	THCA	TCGA-EL-A3T6-01	TCGA-EL-A3T6-01A-11D-A21Y-01	47	THCA	0.004569543	0	0	0	-0.0033	-0.0033	0.5867072	1	2.00004220400416	0.66	NA	NA	NA	NA	NA	NA	NA
1	0	0	16	TCGA-EL-A3T3-01A-11D-A22D-08	46	71	0.4587156	0.9174312	THCA	TCGA-EL-A3T3-01	TCGA-EL-A3T3-01A-11D-A22C-01	55	THCA	0.006643156	0	0	0	-0.0048	-0.0048	0.9174312	0.27	1.9999372493096	0.76	NA	NA	NA	NA	NA	NA	NA
1	0	0	14	TCGA-EL-A3T2-01A-11D-A22D-08	87	48	0.3661017	0.7322034	THCA	TCGA-EL-A3T2-01	TCGA-EL-A3T2-01A-11D-A22C-01	78	THCA	0.8810853	1	0	1	-0.8379	-0.8379	0.8066444	0.71	1.98750650413683	0.79	NA	NA	NA	NA	NA	NA	NA
2	0	0	18	TCGA-EL-A3T1-01A-11D-A22D-08	53	46	0.29625	0.5925	THCA	TCGA-EL-A3T1-01	TCGA-EL-A3T1-01A-11D-A22C-01	71	THCA	0.0109218	0	0	0	-0.0079	-0.0079	0.5925	0.29	1.99984895409037	0.67	NA	NA	NA	NA	NA	NA	NA
0	0	0	7	TCGA-EL-A3T0-01A-22D-A22D-08	108	118	0.2314815	0.462963	THCA	TCGA-EL-A3T0-01	TCGA-EL-A3T0-01A-22D-A22C-01	55	THCA	0.00940462	0	0	0	-0.0068	-0.0068	0.462963	0.49	1.99609779556269	0.65	NA	NA	NA	NA	NA	NA	NA
1	0	0	15	TCGA-EL-A3N3-01A-11D-A20C-08	95.5	117	0.2689394	0.5378788	THCA	TCGA-EL-A3N3-01	TCGA-EL-A3N3-01A-11D-A20A-01	41	THCA	0.00678132	0	0	0	-0.0049	-0.0049	0.5378788	0.33	1.99990504099064	0.63	NA	NA	NA	NA	NA	NA	NA
0	0	0	16	TCGA-EL-A3N2-01A-11D-A20C-08	80	42	0.3838661	0.7677323	THCA	TCGA-EL-A3N2-01	TCGA-EL-A3N2-01A-11D-A20A-01	59	THCA	0.004292899	0	0	0	-0.0031	-0.0031	0.7677323	0.24	1.99971123576101	0.79	NA	NA	NA	NA	NA	NA	NA
4	1	0	35	TCGA-EL-A3MZ-01A-11D-A21A-08	112.5	54	0.3317669	0.6635338	THCA	TCGA-EL-A3MZ-01	TCGA-EL-A3MZ-01A-11D-A219-01	39	THCA	0.02493518	0	1	1	-0.0181	-0.0181	0.6635338	1	1.99197124352432	0.7	NA	NA	NA	NA	NA	NA	NA
1	6	0	30	TCGA-EL-A3MY-01A-11D-A21A-08	59	62	0.2622951	0.5245902	THCA	TCGA-EL-A3MY-01	TCGA-EL-A3MY-01A-11D-A219-01	71	THCA	0.03408629	0	0	0	-0.0248	-0.0248	0.5245902	0.73	1.95453906841325	0.61	NA	NA	NA	NA	NA	NA	NA
4	4	0	37	TCGA-EL-A3MX-01A-11D-A21A-08	70	64	0.300885	0.6017699	THCA	TCGA-EL-A3MX-01	TCGA-EL-A3MX-01A-11D-A219-01	76	THCA	0.5474377	3	1	4	-0.4614	-0.4614	0.5746038	0.64	2.01297439938427	0.86	NA	NA	NA	NA	NA	NA	NA
1	1	0	6	TCGA-EL-A3MW-01A-11D-A20C-08	39	55.5	0.3984933	0.7969865	THCA	TCGA-EL-A3MW-01	TCGA-EL-A3MW-01A-11D-A20A-01	51	THCA	0.002493774	0	0	0	-0.0018	-0.0018	0.7969865	0.33	1.99999611278909	0.83	NA	NA	NA	NA	NA	NA	NA
1	0	0	6	TCGA-EL-A3H8-01A-11D-A20C-08	72	68	0.3303571	0.6607143	THCA	TCGA-EL-A3H8-01	TCGA-EL-A3H8-01A-11D-A20A-01	51	THCA	0.002770668	0	0	0	-0.002	-0.002	0.6607143	0.33	1.99949244131839	0.8	NA	NA	NA	NA	NA	NA	NA
2	2	0	17	TCGA-EL-A3H7-01A-11D-A21A-08	138	120	0.2280702	0.4561404	THCA	TCGA-EL-A3H7-01	TCGA-EL-A3H7-01A-11D-A219-01	67	THCA	0.004431226	0	0	0	-0.0032	-0.0032	0.4561404	1	2.00011661632729	0.7	NA	NA	NA	NA	NA	NA	NA
3	1	0	37	TCGA-EL-A3H5-01A-11D-A202-08	70	75	0.2575758	0.5151515	THCA	TCGA-EL-A3H5-01	TCGA-EL-A3H5-01A-11D-A201-01	59	THCA	0.4747983	1	1	2	-0.391	-0.391	0.4949749	0.31	4.04234394375317	0.67	NA	NA	NA	NA	NA	NA	NA
0	0	0	18	TCGA-EL-A3H4-01A-11D-A202-08	50.5	85	0.2173583	0.4347166	THCA	TCGA-EL-A3H4-01	TCGA-EL-A3H4-01A-11D-A201-01	43	THCA	0.003462735	0	0	0	-0.0025	-0.0025	0.4347166	0.4	2.00092237961724	0.83	NA	NA	NA	NA	NA	NA	NA
0	2	0	5	TCGA-EL-A3H3-01A-11D-A202-08	30	30	0.425	0.85	THCA	TCGA-EL-A3H3-01	TCGA-EL-A3H3-01A-11D-A201-01	42	THCA	0.03326852	0	0	0	-0.0242	-0.0242	0.85	0.33	2.00163373921368	0.72	NA	NA	NA	NA	NA	NA	NA
1	1	0	10	TCGA-EL-A3H2-01A-11D-A20C-08	80.5	100	0.2722385	0.544477	THCA	TCGA-EL-A3H2-01	TCGA-EL-A3H2-01A-11D-A20A-01	56	THCA	0.7662073	2	0	2	-0.6969	-0.6969	0.6553422	0.78	1.90140922501787	0.79	NA	NA	NA	NA	NA	NA	NA
